"","gbifID","species","locality"
"7471",3905422296,"Honckenya peploides","Rottumeroog"
"7472",3905421277,"Artemisia maritima","Rottumeroog"
"7473",3905414195,"Euphorbia paralias","Rottumeroog"
"7474",3905391909,"Eryngium maritimum","Rottumeroog"
"7475",3905303473,"Tripolium pannonicum","Rottumeroog"
"7476",3905254756,"Eryngium maritimum","Rottumeroog"
"7477",3905225322,"","Rottumeroog"
"7478",3905224992,"Eryngium maritimum","Rottumeroog"
"7479",3905193850,"Diplotaxis tenuifolia","Rottumeroog"
"7480",3905178600,"Juncus maritimus","Rottumeroog"
"7481",3905167436,"Jacobaea vulgaris","Rottumeroog"
"7482",3905107784,"Eryngium maritimum","Rottumeroog"
"7483",3905038532,"Eryngium maritimum","Rottumeroog"
"7484",3904953161,"Convolvulus sepium","Rottumeroog"
"7485",3904948386,"Armeria maritima","Rottumeroog"
"7486",3904945116,"Rosa rugosa","Rottumeroog"
"7487",3904934059,"Bolboschoenus maritimus","Rottumeroog"
"7488",3904856751,"Centaurium littorale","Rottumeroog"
"7489",3904830803,"Sedum acre","Rottumeroog"
"7490",3904710798,"Galium mollugo","Rottumeroog"
"7491",3904692527,"Cakile maritima","Rottumeroog"
"7492",3904649261,"Galium mollugo","Rottumeroog"
"7493",3904623912,"Tanacetum vulgare","Rottumeroog"
"7494",3904584800,"Sedum acre","Rottumeroog"
"7495",3904557006,"Centaurium pulchellum","Rottumeroog"
"7496",3904505843,"Honckenya peploides","Rottumeroog"
"7497",3904397273,"Triglochin maritima","Rottumeroog"
"7498",3904345587,"Erigeron canadensis","Rottumeroog"
"7499",3904341607,"Descurainia sophia","Rottumeroog"
"7500",3827415735,"Cochlearia danica","Rottumeroog"
"7501",3827260074,"Limonium vulgare","Rottumeroog"
"7502",3827011175,"Armeria maritima","Rottumeroog"
"7503",3826791065,"Artemisia maritima","Rottumeroog"
"7504",3826787639,"Honckenya peploides","Rottumeroog"
"7505",3826746023,"Sedum acre","Rottumeroog"
"7506",3825455353,"Solanum nigrum","Rottumeroog"
"7507",3825130010,"Centaurium pulchellum","Rottumeroog"
"7508",3824191361,"Viola tricolor","Rottumeroog"
"7509",3824034808,"Brachythecium rutabulum","Rottumeroog"
"7510",3823941206,"Cardamine hirsuta","Rottumeroog"
"7511",3823628572,"Draba verna","Rottumeroog"
"7512",3823044466,"Euphorbia paralias","Rottumeroog"
"7513",3823027903,"Armeria maritima","Rottumeroog"
"7514",3822857336,"Cerastium glomeratum","Rottumeroog"
"7515",3822530167,"Rosa rugosa","Rottumeroog"
"7516",3822498235,"Galium mollugo","Rottumeroog"
"7517",3822432205,"Carex extensa","Rottumeroog"
"7518",3733198592,"Suaeda maritima","Rottumeroog"
"7519",3733135781,"Plantago maritima","Rottumeroog"
"7520",3733135758,"Calamagrostis arenaria","Rottumeroog"
"7521",3733125713,"Artemisia maritima","Rottumeroog"
"7522",3733125544,"Cakile maritima","Rottumeroog"
"7523",3733118708,"Sedum acre","Rottumeroog"
"7524",3733115585,"Cakile maritima","Rottumeroog"
"7525",3733107649,"Sonchus arvensis","Rottumeroog"
"7526",3733090547,"","Rottumeroog"
"7527",3733086478,"Honckenya peploides","Rottumeroog"
"7528",3733073431,"Honckenya peploides","Rottumeroog"
"7529",3733066581,"Artemisia maritima","Rottumeroog"
"7530",3733042839,"Odontites vernus","Rottumeroog"
"7531",3733019585,"Artemisia vulgaris","Rottumeroog"
"7532",3732986277,"Limonium vulgare","Rottumeroog"
"7533",3732976421,"Oenothera oakesiana","Rottumeroog"
"7534",3732974778,"Capsella bursa-pastoris","Rottumeroog"
"7535",3732970703,"Sonchus arvensis","Rottumeroog"
"7536",3732967740,"Cardamine hirsuta","Rottumeroog"
"7537",3732965447,"Stellaria media","Rottumeroog"
"7538",3732962623,"Sedum acre","Rottumeroog"
"7539",3732927423,"Cakile maritima","Rottumeroog"
"7540",3732903834,"Sagina nodosa","Rottumeroog"
"7541",3732896779,"Anthriscus sylvestris","Rottumeroog"
"7542",3732895699,"Hippophae rhamnoides","Rottumeroog"
"7543",3732891541,"Calamagrostis arenaria","Rottumeroog"
"7544",3732852498,"Erigeron canadensis","Rottumeroog"
"7545",3732849364,"Centaurium littorale","Rottumeroog"
"7546",3732835243,"Suaeda maritima","Rottumeroog"
"7547",3732829354,"","Rottumeroog"
"7548",3732829353,"","Rottumeroog"
"7549",3732819545,"Limonium vulgare","Rottumeroog"
"7550",3732792691,"Oenothera oakesiana","Rottumeroog"
"7551",3732763390,"Suaeda maritima","Rottumeroog"
"7552",3732763389,"Eryngium maritimum","Rottumeroog"
"7553",3732742450,"Ligustrum vulgare","Rottumeroog"
"7554",3732742449,"Centaurium littorale","Rottumeroog"
"7555",3732738487,"Honckenya peploides","Rottumeroog"
"7556",3732726619,"Tripleurospermum maritimum","Rottumeroog"
"7557",3732718700,"Anthriscus sylvestris","Rottumeroog"
"7558",3732715961,"Oxybasis rubra","Rottumeroog"
"7559",3732686592,"Cardamine hirsuta","Rottumeroog"
"7560",3732665668,"Salsola kali","Rottumeroog"
"7561",3732655428,"Leymus arenarius","Rottumeroog"
"7562",3732651819,"Argentina anserina","Rottumeroog"
"7563",3732651132,"Capsella bursa-pastoris","Rottumeroog"
"7564",3732639248,"Cakile maritima","Rottumeroog"
"7565",3732630552,"Sedum acre","Rottumeroog"
"7566",3732626707,"Malva sylvestris","Rottumeroog"
"7567",3732613559,"Salicornia europaea","Rottumeroog"
"7568",3732603418,"Lysimachia maritima","Rottumeroog"
"7569",3732530491,"Viola tricolor","Rottumeroog"
"7570",3732513587,"Sedum acre","Rottumeroog"
"7571",3732450504,"Artemisia maritima","Rottumeroog"
"7572",3732450503,"Senecio inaequidens","Rottumeroog"
"7573",3732448668,"","Rottumeroog"
"7574",3732426450,"Tripolium pannonicum","Rottumeroog"
"7575",3732416136,"Trifolium repens","Rottumeroog"
"7576",3732307517,"Cakile maritima","Rottumeroog"
"7577",3732301588,"Descurainia sophia","Rottumeroog"
"7578",3732287049,"Spergularia media","Rottumeroog"
"7579",3732271705,"Eryngium maritimum","Rottumeroog"
"7580",3732248716,"Centaurium littorale","Rottumeroog"
"7581",3732234303,"Plantago maritima","Rottumeroog"
"7582",3732224725,"Euphorbia paralias","Rottumeroog"
"7583",3732224106,"Poa annua","Rottumeroog"
"7584",3732185500,"Lysimachia maritima","Rottumeroog"
"7585",3732129467,"Cochlearia danica","Rottumeroog"
"7586",3732129436,"Cirsium vulgare","Rottumeroog"
"7587",3732094077,"Eryngium maritimum","Rottumeroog"
"7588",3732062159,"","Rottumeroog"
"7589",3732058593,"","Rottumeroog"
"7590",3732040867,"Sambucus nigra","Rottumeroog"
"7591",3731995976,"Eryngium maritimum","Rottumeroog"
"7592",3731942677,"Tripleurospermum maritimum","Rottumeroog"
"7593",3731932405,"Limonium vulgare","Rottumeroog"
"7594",3731895042,"Solanum nigrum","Rottumeroog"
"7595",3731894738,"Festuca rubra","Rottumeroog"
"7596",3731894515,"Sedum acre","Rottumeroog"
"7597",3731823754,"Spergularia media","Rottumeroog"
"7598",3731816854,"Lysimachia maritima","Rottumeroog"
"7599",3731816824,"Cakile maritima","Rottumeroog"
"7600",3731808627,"Honckenya peploides","Rottumeroog"
"7601",3731795480,"Tripolium pannonicum","Rottumeroog"
"7602",3731786501,"Tripleurospermum maritimum","Rottumeroog"
"7603",3731781902,"Viola tricolor","Rottumeroog"
"7604",3731748735,"Artemisia maritima","Rottumeroog"
"7605",3731745550,"Erigeron canadensis","Rottumeroog"
"7606",3731736831,"Eryngium maritimum","Rottumeroog"
"7607",3731694579,"Trifolium repens","Rottumeroog"
"7608",3731679390,"Tripleurospermum maritimum","Rottumeroog"
"7609",3731672521,"Salsola kali","Rottumeroog"
"7610",3731664574,"Carex extensa","Rottumeroog"
"7611",3731657705,"Cakile maritima","Rottumeroog"
"7612",3731645505,"Bolboschoenus maritimus","Rottumeroog"
"7613",3731636236,"Tripolium pannonicum","Rottumeroog"
"7614",3731634666,"Eryngium maritimum","Rottumeroog"
"7615",3731622784,"Cirsium arvense","Rottumeroog"
"7616",3731620841,"Honckenya peploides","Rottumeroog"
"7617",3731619438,"Ononis spinosa","Rottumeroog"
"7618",3731613080,"Crepis capillaris","Rottumeroog"
"7619",3731609635,"Spergularia media","Rottumeroog"
"7620",3731609606,"Sonchus oleraceus","Rottumeroog"
"7621",3731578710,"Euphorbia paralias","Rottumeroog"
"7622",3731573983,"Argentina anserina","Rottumeroog"
"7623",3731556476,"Cirsium arvense","Rottumeroog"
"7624",3731547321,"Senecio vulgaris","Rottumeroog"
"7625",3731531845,"Sedum acre","Rottumeroog"
"7626",3731496806,"Cakile maritima","Rottumeroog"
"7627",3731450757,"Spergularia media","Rottumeroog"
"7628",3731450720,"Oenothera oakesiana","Rottumeroog"
"7629",3731435133,"Spergularia media","Rottumeroog"
"7630",3731420768,"Atriplex littoralis","Rottumeroog"
"7631",3731384753,"Eryngium maritimum","Rottumeroog"
"7632",3731349127,"Argentina anserina","Rottumeroog"
"7633",3731313391,"Dryopteris filix-mas","Rottumeroog"
"7634",3731295191,"Lotus corniculatus","Rottumeroog"
"7635",3731278725,"Plantago maritima","Rottumeroog"
"7636",3731273184,"Erigeron canadensis","Rottumeroog"
"7637",3731248637,"Cerastium fontanum","Rottumeroog"
"7638",3731230368,"Eryngium maritimum","Rottumeroog"
"7639",3731183798,"Tripolium pannonicum","Rottumeroog"
"7640",3731166340,"Festuca rubra","Rottumeroog"
"7641",3731161868,"Leymus arenarius","Rottumeroog"
"7642",3731152761,"Sedum acre","Rottumeroog"
"7643",3731145785,"Cakile maritima","Rottumeroog"
"7644",3731112505,"Sedum acre","Rottumeroog"
"7645",3731104449,"Atriplex littoralis","Rottumeroog"
"7646",3731067678,"Artemisia maritima","Rottumeroog"
"7647",3731026819,"Eryngium maritimum","Rottumeroog"
"7648",3730952174,"Centaurium littorale","Rottumeroog"
"7649",3730919488,"Sporobolus anglicus","Rottumeroog"
"7650",3730903343,"Lamium hybridum","Rottumeroog"
"7651",3730872270,"Spergularia media","Rottumeroog"
"7652",3730868511,"Sedum acre","Rottumeroog"
"7653",3730855117,"Oenothera oakesiana","Rottumeroog"
"7654",3730823163,"Linaria vulgaris","Rottumeroog"
"7655",3730814468,"Suaeda maritima","Rottumeroog"
"7656",3730805839,"Convolvulus sepium","Rottumeroog"
"7657",3730803222,"Galium aparine","Rottumeroog"
"7658",3730779361,"Cakile maritima","Rottumeroog"
"7659",3730764317,"Juncus bufonius","Rottumeroog"
"7660",3730756758,"Honckenya peploides","Rottumeroog"
"7661",3730753475,"Eryngium maritimum","Rottumeroog"
"7662",3730741644,"Erigeron canadensis","Rottumeroog"
"7663",3730684503,"Eryngium maritimum","Rottumeroog"
"7664",3730679404,"Viola tricolor","Rottumeroog"
"7665",3730645278,"Galium mollugo","Rottumeroog"
"7666",3730618265,"Eryngium maritimum","Rottumeroog"
"7667",3730536079,"Linaria vulgaris","Rottumeroog"
"7668",3730521413,"Plantago maritima","Rottumeroog"
"7669",3730509283,"Eryngium maritimum","Rottumeroog"
"7670",3730506706,"Centaurium littorale","Rottumeroog"
"7671",3730417334,"Oenothera oakesiana","Rottumeroog"
"7672",3730414097,"Centaurium littorale","Rottumeroog"
"7673",3730309078,"Solanum dulcamara","Rottumeroog"
"7674",3730214558,"Hypochaeris radicata","Rottumeroog"
"7675",3730186736,"Cakile maritima","Rottumeroog"
"7676",3730107667,"Carex extensa","Rottumeroog"
"7677",3729984548,"Solanum dulcamara","Rottumeroog"
"7678",3729833065,"Hypochaeris radicata","Rottumeroog"
"7679",3729784997,"Centaurium pulchellum","Rottumeroog"
"7680",3729725606,"Tripolium pannonicum","Rottumeroog"
"7681",3729691599,"Argentina anserina","Rottumeroog"
"7682",3729129611,"Artemisia maritima","Rottumeroog"
"7683",3729107638,"Verbascum phlomoides","Rottumeroog"
"7684",3728926788,"","Rottumeroog"
"7685",3728839997,"Sedum acre","Rottumeroog"
"7686",3728653832,"Rubus caesius","Rottumeroog"
"7687",3728646456,"Salsola kali","Rottumeroog"
"7688",3728627168,"Ligustrum vulgare","Rottumeroog"
"7689",3728541199,"Sedum acre","Rottumeroog"
"7690",3728541058,"Sedum acre","Rottumeroog"
"7691",3728491925,"Sedum acre","Rottumeroog"
"7692",3728375313,"Sedum acre","Rottumeroog"
"7693",3728323633,"Arenaria serpyllifolia","Rottumeroog"
"7694",3728312715,"Eryngium maritimum","Rottumeroog"
"7695",3728291875,"Oenothera oakesiana","Rottumeroog"
"7696",3728284414,"Sedum acre","Rottumeroog"
"7697",3728268990,"Sedum acre","Rottumeroog"
"7698",3728268685,"Cirsium vulgare","Rottumeroog"
"7699",3728265870,"Sedum acre","Rottumeroog"
"7700",3728169120,"Sedum acre","Rottumeroog"
"7701",3728141201,"Sedum acre","Rottumeroog"
"7702",3728135964,"Carex extensa","Rottumeroog"
"7703",3728122201,"Sonchus arvensis","Rottumeroog"
"7704",3728121158,"Sedum acre","Rottumeroog"
"7705",3728106085,"Sedum acre","Rottumeroog"
"7706",3728082012,"Sedum acre","Rottumeroog"
"7707",3728079048,"Sedum acre","Rottumeroog"
"7708",3728060075,"Sedum acre","Rottumeroog"
"7709",3728047955,"Sedum acre","Rottumeroog"
"7710",3728047111,"Sedum acre","Rottumeroog"
"7711",3728040903,"Sedum acre","Rottumeroog"
"7712",3728035259,"Sedum acre","Rottumeroog"
"7713",3728030263,"Sedum acre","Rottumeroog"
"7714",3728022995,"Sedum acre","Rottumeroog"
"7715",3728022427,"Eryngium maritimum","Rottumeroog"
"7716",3728008361,"Jacobaea vulgaris","Rottumeroog"
"7717",3727983937,"Sedum acre","Rottumeroog"
"7718",3727982188,"Juncus maritimus","Rottumeroog"
"7719",3727973191,"Sedum acre","Rottumeroog"
"7720",3727973036,"Sedum acre","Rottumeroog"
"7721",3727946066,"Sedum acre","Rottumeroog"
"7722",3727945913,"Sedum acre","Rottumeroog"
"7723",3727936128,"Sedum acre","Rottumeroog"
"7724",3727927112,"Diplotaxis tenuifolia","Rottumeroog"
"7725",3727917919,"Sedum acre","Rottumeroog"
"7726",3727901058,"Sedum acre","Rottumeroog"
"7727",3727893024,"Sedum acre","Rottumeroog"
"7728",3727887891,"Sedum acre","Rottumeroog"
"7729",3727867874,"Sedum acre","Rottumeroog"
"7730",3727855121,"Sedum acre","Rottumeroog"
"7731",3727844170,"Sedum acre","Rottumeroog"
"7732",3727832902,"Sedum acre","Rottumeroog"
"7733",3727827484,"Eryngium maritimum","Rottumeroog"
"7734",3727825280,"Sedum acre","Rottumeroog"
"7735",3727825133,"Sedum acre","Rottumeroog"
"7736",3727813372,"","Rottumeroog"
"7737",3727813045,"Sedum acre","Rottumeroog"
"7738",3727811063,"Sedum acre","Rottumeroog"
"7739",3727801905,"Sedum acre","Rottumeroog"
"7740",3727735606,"Salix repens","Rottumeroog"
"7741",3727688740,"Odontites vernus","Rottumeroog"
"7742",3727670163,"Sedum acre","Rottumeroog"
"7743",3727670012,"Sedum acre","Rottumeroog"
"7744",3727649018,"Sedum acre","Rottumeroog"
"7745",3727619968,"Sedum acre","Rottumeroog"
"7746",3727605998,"Sedum acre","Rottumeroog"
"7747",3727599392,"Cakile maritima","Rottumeroog"
"7748",3727509118,"Sedum acre","Rottumeroog"
"7749",3727499575,"Salsola kali","Rottumeroog"
"7750",3727442458,"Descurainia sophia","Rottumeroog"
"7751",3727424939,"Sedum acre","Rottumeroog"
"7752",3727347329,"Sedum acre","Rottumeroog"
"7753",3727344907,"Sedum acre","Rottumeroog"
"7754",3727289196,"Sedum acre","Rottumeroog"
"7755",3727289034,"Sedum acre","Rottumeroog"
"7756",3727270950,"Sedum acre","Rottumeroog"
"7757",3727256158,"Sedum acre","Rottumeroog"
"7758",3727255999,"Sedum acre","Rottumeroog"
"7759",3727255809,"Juncus gerardi","Rottumeroog"
"7760",3727170017,"Sedum acre","Rottumeroog"
"7761",3727160084,"Sedum acre","Rottumeroog"
"7762",3727159944,"Sedum acre","Rottumeroog"
"7763",3727122173,"Sedum acre","Rottumeroog"
"7764",3727102837,"","Rottumeroog"
"7765",3727094078,"Sedum acre","Rottumeroog"
"7766",3727093922,"Sedum acre","Rottumeroog"
"7767",3727005917,"Eryngium maritimum","Rottumeroog"
"7768",3727005866,"Sedum acre","Rottumeroog"
"7769",3726963947,"Triglochin maritima","Rottumeroog"
"7770",3726941923,"Viola tricolor","Rottumeroog"
"7771",3726901016,"Sedum acre","Rottumeroog"
"7772",3726845963,"Sedum acre","Rottumeroog"
"7773",3726829212,"Oenothera oakesiana","Rottumeroog"
"7774",3726827256,"Sedum acre","Rottumeroog"
"7775",3726827111,"Sedum acre","Rottumeroog"
"7776",3726814312,"Diplotaxis tenuifolia","Rottumeroog"
"7777",3726813016,"","Rottumeroog"
"7778",3726813012,"Hippophae rhamnoides","Rottumeroog"
"7779",3726807152,"Honckenya peploides","Rottumeroog"
"7780",3726785911,"Sedum acre","Rottumeroog"
"7781",3726760866,"Sedum acre","Rottumeroog"
"7782",3726743995,"Sedum acre","Rottumeroog"
"7783",3726709153,"Sedum acre","Rottumeroog"
"7784",3726700074,"Sedum acre","Rottumeroog"
"7785",3726685198,"Sedum acre","Rottumeroog"
"7786",3726685052,"Sedum acre","Rottumeroog"
"7787",3726684834,"Crepis capillaris","Rottumeroog"
"7788",3726674001,"Sedum acre","Rottumeroog"
"7789",3726669904,"Eryngium maritimum","Rottumeroog"
"7790",3726663033,"Sedum acre","Rottumeroog"
"7791",3726659203,"Sedum acre","Rottumeroog"
"7792",3726610967,"Sedum acre","Rottumeroog"
"7793",3726606023,"Sedum acre","Rottumeroog"
"7794",3726605880,"Sedum acre","Rottumeroog"
"7795",3726594962,"Sedum acre","Rottumeroog"
"7796",3726582827,"Sedum acre","Rottumeroog"
"7797",3726568887,"Sedum acre","Rottumeroog"
"7798",3726565828,"Sedum acre","Rottumeroog"
"7799",3726565826,"Sedum acre","Rottumeroog"
"7800",3726548147,"Sedum acre","Rottumeroog"
"7801",3726532029,"Sedum acre","Rottumeroog"
"7802",3726488191,"Sedum acre","Rottumeroog"
"7803",3726481258,"Sedum acre","Rottumeroog"
"7804",3726481111,"Sedum acre","Rottumeroog"
"7805",3726460933,"Sedum acre","Rottumeroog"
"7806",3726438872,"Sedum acre","Rottumeroog"
"7807",3726387884,"Sedum acre","Rottumeroog"
"7808",3726386185,"Sedum acre","Rottumeroog"
"7809",3726386047,"Sedum acre","Rottumeroog"
"7810",3726370175,"Eryngium maritimum","Rottumeroog"
"7811",3726365974,"Sedum acre","Rottumeroog"
"7812",3726351913,"Sedum acre","Rottumeroog"
"7813",3726322236,"Rosa rugosa","Rottumeroog"
"7814",3726314830,"Sedum acre","Rottumeroog"
"7815",3726314828,"Halimione pedunculata","Rottumeroog"
"7816",3726313997,"Tragopogon pratensis","Rottumeroog"
"7817",3726304441,"Tragopogon pratensis","Rottumeroog"
"7818",3726298213,"Sedum acre","Rottumeroog"
"7819",3726298209,"Sedum acre","Rottumeroog"
"7820",3726289972,"Sedum acre","Rottumeroog"
"7821",3726286022,"Sedum acre","Rottumeroog"
"7822",3726267801,"Sedum acre","Rottumeroog"
"7823",3726264215,"Sedum acre","Rottumeroog"
"7824",3726264075,"Sedum acre","Rottumeroog"
"7825",3726252016,"Sedum acre","Rottumeroog"
"7826",3726220830,"Sedum acre","Rottumeroog"
"7827",3726193057,"Sedum acre","Rottumeroog"
"7828",3726185008,"Bolboschoenus maritimus","Rottumeroog"
"7829",3726184958,"Viola tricolor","Rottumeroog"
"7830",3726138318,"","Rottumeroog"
"7831",3726119120,"Sedum acre","Rottumeroog"
"7832",3726118976,"Sedum acre","Rottumeroog"
"7833",3726070137,"Sedum acre","Rottumeroog"
"7834",3726000106,"Sedum acre","Rottumeroog"
"7835",3725995141,"Sedum acre","Rottumeroog"
"7836",3725970756,"Eryngium maritimum","Rottumeroog"
"7837",3725942571,"Eryngium maritimum","Rottumeroog"
"7838",3725923930,"Tragopogon pratensis","Rottumeroog"
"7839",3725920523,"","Rottumeroog"
"7840",3725889387,"","Rottumeroog"
"7841",3725783771,"Solanum nigrum","Rottumeroog"
"7842",3725677810,"Stellaria graminea","Rottumeroog"
"7843",3725668727,"Cakile maritima","Rottumeroog"
"7844",3725634717,"Galium verum","Rottumeroog"
"7845",3725620803,"Carex arenaria","Rottumeroog"
"7846",3725574910,"Leymus arenarius","Rottumeroog"
"7847",3725542880,"Cakile maritima","Rottumeroog"
"7848",3725519794,"Hippophae rhamnoides","Rottumeroog"
"7849",3725515868,"Salicornia europaea","Rottumeroog"
"7850",3725462676,"Lamium purpureum","Rottumeroog"
"7851",3725435817,"Sedum acre","Rottumeroog"
"7852",3725435816,"Ligustrum vulgare","Rottumeroog"
"7853",3725427717,"Rosa rugosa","Rottumeroog"
"7854",3725412080,"","Rottumeroog"
"7855",3725397779,"Vicia hirsuta","Rottumeroog"
"7856",3725336681,"Lysimachia maritima","Rottumeroog"
"7857",3725243789,"Sambucus nigra","Rottumeroog"
"7858",3725221890,"Salicornia procumbens","Rottumeroog"
"7859",3725201729,"Lepidium draba","Rottumeroog"
"7860",3725158754,"Lotus corniculatus","Rottumeroog"
"7861",3725153793,"Rubus caesius","Rottumeroog"
"7862",3725146776,"Sambucus nigra","Rottumeroog"
"7863",3725143895,"Verbascum densiflorum","Rottumeroog"
"7864",3725111809,"Odontites vernus","Rottumeroog"
